"","rating_id","candidate_id","sig_id","rating","rating_name","timespan","rating_text","category_id_1","category_name_1","category_id_2","category_name_2","category_id_3","category_name_3","category_id_4","category_name_4","category_id_5","category_name_5"
"717","6513","28253","2061","16","Positions","2011-2012","In 2011-2012 Heritage Action for America gave Representative Raul Grijalva a rating of 16.","17","Conservative","86","Fiscally Conservative","109","Socially Conservative",NA,NA,NA,NA
"718","6609","28253","252","0","Positions","2011-2012","Representative Raul Grijalva supported the interests of the National Right to Life Committee 0 percent in 2011-2012.","2","Abortion","38","Health and Health Care","109","Socially Conservative",NA,NA,NA,NA
"719","6618","28253","1378","100","Positions","2011-2012","Representative Raul Grijalva supported the interests of the American Civil Liberties Union (ACLU) 100 percent in 2011-2012.","13","Civil Liberties and Civil Rights",NA,NA,NA,NA,NA,NA,NA,NA
"720","6737","28253","1627","33","Positions","2011-2012","Representative Raul Grijalva supported the interests of the The John Birch Society 33 percent in 2011-2012.","17","Conservative","107","Religion","109","Socially Conservative",NA,NA,NA,NA
"721","6746","28253","1012","99","Positions","2011-2012","Representative Raul Grijalva supported the interests of the League of Conservation Voters 99 percent in 2011-2012.","30","Environment",NA,NA,NA,NA,NA,NA,NA,NA
"722","6755","28253","54","83","Positions","2011-2012","Representative Raul Grijalva supported the interests of the National Association for College Admission Counseling (NACAC) 83 percent in 2011-2012.","93","Higher Education",NA,NA,NA,NA,NA,NA,NA,NA
"723","6756","28253","933","0","Positions","2011-2012","Representative Raul Grijalva supported the interests of the National Federation of Independent Business (NFIB) 0 percent in 2011-2012.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"724","6758","28253","989","28","Positions","2011-2012","Representative Raul Grijalva supported the interests of the National Stone, Sand & Gravel Association 28 percent in 2011-2012.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"725","6765","28253","109","100","Positions","2011-2012","Representative Raul Grijalva supported the interests of the Defenders of Wildlife Action Fund 100 percent in 2011-2012.","5","Animals and Wildlife","30","Environment",NA,NA,NA,NA,NA,NA
"726","6771","28253","1835","0","Positions","2011-2012","Representative Raul Grijalva supported the interests of the ACT! for America 0 percent in 2011-2012.","32","Foreign Affairs","61","National Security","107","Religion",NA,NA,NA,NA
"727","6774","28253","310","14","Positions","2011-2012","Representative Raul Grijalva supported the interests of the Americans for Prosperity 14 percent in 2011-2012.","17","Conservative","86","Fiscally Conservative",NA,NA,NA,NA,NA,NA
"728","6776","28253","310","5","Lifetime score","2011-2012","Representative Raul Grijalva supported the interests of the Americans for Prosperity 5 percent in 2011-2012.","17","Conservative","86","Fiscally Conservative",NA,NA,NA,NA,NA,NA
"729","6778","28253","725","0","Positions","2011-2012","Representative Raul Grijalva supported the interests of the Center for Security Policy 0 percent in 2011-2012.","22","Defense","47","Military Personnel","61","National Security",NA,NA,NA,NA
"730","6781","28253","23","7","Positions","2011-2012","Representative Raul Grijalva supported the interests of the National Tax Limitation Committee 7 percent in 2011-2012.","86","Fiscally Conservative","111","Taxes",NA,NA,NA,NA,NA,NA
"731","6784","28253","970","38","Positions","2011-2012","Representative Raul Grijalva supported the interests of the USA Engage 38 percent in 2011-2012.","32","Foreign Affairs","63","Trade",NA,NA,NA,NA,NA,NA
"732","6789","28253","471","0","Positions: International Trade","2011-2012","Representative Raul Grijalva supported the interests of the National Retail Federation (NRF) 0 percent in 2011-2012.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"733","6792","28253","233","43","Positions","2011-2012","Representative Raul Grijalva supported the interests of the Financial Executives International 43 percent in 2011-2012.","84","Finance and Banking",NA,NA,NA,NA,NA,NA,NA,NA
"734","6823","28253","2171","93","Positions","2011-2012","Based on a point system, with points assigned for actions in support of or in opposition to Food Policy Action's position, Representative Raul Grijalva received a rating of 93.","4","Agriculture and Food","5","Animals and Wildlife","30","Environment","88","Food Processing and Sales","38","Health and Health Care"
"735","6835","28253","1420","85","Positions","2011-2012","Representative Raul Grijalva supported the interests of the Armenian National Committee of America 85 percent in 2011-2012.","32","Foreign Affairs",NA,NA,NA,NA,NA,NA,NA,NA
"736","6838","28253","1826","100","Positions","2011-2012","Representative Raul Grijalva supported the interests of the Environment America 100 percent in 2011-2012.","30","Environment",NA,NA,NA,NA,NA,NA,NA,NA
"737","6910","28253","1848","43","Positions","2011-2012","Representative Raul Grijalva supported the interests of the The American Hellenic Educational Progressive Association 43 percent in 2011-2012.","27","Education","40","Immigration",NA,NA,NA,NA,NA,NA
"738","6913","28253","1256","100","Positions","2011-2012","Representative Raul Grijalva supported the interests of the Human Rights Campaign 100 percent in 2011-2012.","13","Civil Liberties and Civil Rights","76","Sexual Orientation and Gender Identity",NA,NA,NA,NA,NA,NA
"739","6914","28253","134","3","Positions","2011-2012","Representative Raul Grijalva supported the interests of the Concerned Women for America 3 percent in 2011-2012.","17","Conservative","107","Religion","109","Socially Conservative","68","Women",NA,NA
"740","6917","28253","2026","0","Positions (House)","2011-2012","Representative Raul Grijalva supported the interests of the Independent Electrical Contractors 0 percent in 2011-2012.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"741","6937","28253","1294","20","Positions","2011-2012","Representative Raul Grijalva supported the interests of the Small Business & Entrepreneurship Council 20 percent in 2011-2012.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"742","6953","28253","794","20","Positions","2011-2012","On the votes that the Plumbing-Heating-Cooling Contractors Association considered to be the most important in 2011-2012, a point system was established for both the Senate and the House. The Plumbing-Heating-Cooling Contractors Association assigned Representative Raul Grijalva a score of 20.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"743","6959","28253","922","100","Positions","2011-2012","Representative Raul Grijalva supported the interests of the National Parks Conservation Association 100 percent in 2011-2012.","30","Environment",NA,NA,NA,NA,NA,NA,NA,NA
"744","6982","28253","1773","12","Positions (House)","2011-2012","Representative Raul Grijalva supported the interests of the International Foodservice Distributors Association 12 percent in 2011-2012.","88","Food Processing and Sales","43","Labor Unions",NA,NA,NA,NA,NA,NA
"745","7105","28253","164","100","Positions","2011-2012","American Association of University Women 2011-2012","93","Higher Education","68","Women",NA,NA,NA,NA,NA,NA
"746","7110","28253","2074","58","Positions","2011-2012","Representative Raul Grijalva supported the interests of the American Council of Engineering Companies 58 percent in 2011-2012.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"747","7135","28253","1855","67","Positions","2011-2012","Representative Raul Grijalva supported the interests of the The Public Affairs Alliance of Iranian Americans 67 percent in 2011-2012.","40","Immigration",NA,NA,NA,NA,NA,NA,NA,NA
"748","7175","28253","668","0","Positions","2011-2012","Representative Raul Grijalva supported the interests of the American Security Council Foundation 0 percent in 2011-2012.","27","Education","32","Foreign Affairs","61","National Security",NA,NA,NA,NA
"749","7384","28253","1695","0","Positions","2011-2012","Representative Raul Grijalva supported the interests of the International Warehouse Logistics Association 0 percent in 2011-2012.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"750","7430","28253","873","100","Positions","2011-2012","Representative Raul Grijalva supported the interests of the American Federation of Teachers 100 percent in 2011-2012.","27","Education","43","Labor Unions",NA,NA,NA,NA,NA,NA
"751","7503","28253","990","80","Positions","2011-2012","Representative Raul Grijalva supported the interests of the Washington Report on Middle East Affairs (WRMEA) 80 percent in 2011-2012.","32","Foreign Affairs",NA,NA,NA,NA,NA,NA,NA,NA
"752","8566","28253","22","0","Positions","2011-2012","Representative Raul Grijalva supported the interests of the American Forest and Paper Association 0 percent in 2011-2012.","11","Business and Consumers","30","Environment",NA,NA,NA,NA,NA,NA
"753","8608","28253","1985","7","Positions","2011-2012","Representative Raul Grijalva supported the interests of the NumbersUSA 7 percent in 2011-2012.","40","Immigration",NA,NA,NA,NA,NA,NA,NA,NA
"754","8846","28253","674","100","Positions","2011-2012","Representative Raul Grijalva supported the interests of the Humane Society Legislative Fund 100 percent in 2011-2012.","5","Animals and Wildlife",NA,NA,NA,NA,NA,NA,NA,NA
"755","8928","28253","1086","0","Positions","2011-2012","In 2011-2012 Campaign for Working Families gave Representative Raul Grijalva a rating of 0.","2","Abortion","17","Conservative","31","Family","109","Socially Conservative",NA,NA
"756","8941","28253","1002","100","Positions","2011-2012","Representative Raul Grijalva supported the interests of the International Brotherhood of Teamsters 100 percent in 2011-2012.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"757","8982","28253","1574","100","Positions","2011-2012",NA,"5","Animals and Wildlife",NA,NA,NA,NA,NA,NA,NA,NA
"758","9606","28253","1155","30","Positions","2011-2012","Representative Raul Grijalva supported the interests of the Information Technology Industry Council 30 percent in 2011-2012.","41","Technology and Communication",NA,NA,NA,NA,NA,NA,NA,NA
"759","9638","28253","101","92","Positions","2011-2012","Representative Raul Grijalva supported the interests of the Council for a Livable World 92 percent in 2011-2012.","22","Defense","32","Foreign Affairs","61","National Security",NA,NA,NA,NA
"760","10303","28253","2654","17","Positions","2011-2012","Bsed on legislative votes, sponsorship of legislation not voted upon, and endorsements of special dear colleague letters that the American Bakers Association considered to be the most important in 2011-2012, Representative Raul Grijalva supported their preferred position 17 percent of the time.","4","Agriculture and Food",NA,NA,NA,NA,NA,NA,NA,NA
"761","6916","28253","2136","0","Percent Loyalty to Finance, Insurance, Real Estate Lobby","2006-2012","Representative Raul Grijalva supported the interests of the Global Exchange 0 percent in 2006-2012.","13","Civil Liberties and Civil Rights","30","Environment","32","Foreign Affairs",NA,NA,NA,NA
"762","6785","28253","2024","100","Positions","2005-2012","Representative Raul Grijalva supported the interests of the National Religious Campaign Against Torture Action Fund 100 percent in 2005-2012.","13","Civil Liberties and Civil Rights","107","Religion",NA,NA,NA,NA,NA,NA
"763","5931","28253","2031","33","Positions on Professional Advocacy","2011","Representative Raul Grijalva supported the interests of the American Veterinary Medical Association 33 percent in 2011.","5","Animals and Wildlife","38","Health and Health Care",NA,NA,NA,NA,NA,NA
"764","5938","28253","1016","100","Positions","2011","Representative Raul Grijalva supported the interests of the NARAL Pro-Choice America 100 percent in 2011.","2","Abortion","75","Reproduction","110","Socially Liberal","68","Women",NA,NA
"765","5939","28253","252","0","Positions","2011","Representative Raul Grijalva supported the interests of the National Right to Life Committee 0 percent in 2011.","2","Abortion","38","Health and Health Care","109","Socially Conservative",NA,NA,NA,NA
"766","5941","28253","872","16","Positions on Tax and Spending","2011","Representative Raul Grijalva supported reasonable tax and spending policies as defined by the National Taxpayers Union 16 percent of the time in 2011.","86","Fiscally Conservative","90","Government Budget and Spending","111","Taxes",NA,NA,NA,NA
"767","5942","28253","933","0","Positions","2011","Representative Raul Grijalva supported the interests of the National Federation of Independent Business (NFIB) 0 percent in 2011.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"768","5943","28253","1015","100","Positions","2011","Representative Raul Grijalva supported the interests of the National Education Association 100 percent in 2011.","93","Higher Education","98",NA,NA,NA,NA,NA,NA,NA
"769","5943","28253","1015","100","Positions","2011","Representative Raul Grijalva supported the interests of the National Education Association 100 percent in 2011.","93","Higher Education","K-12 Education",NA,NA,NA,NA,NA,NA,NA
"770","5944","28253","1012","100","Positions","2011","Representative Raul Grijalva supported the interests of the League of Conservation Voters 100 percent in 2011.","30","Environment",NA,NA,NA,NA,NA,NA,NA,NA
"771","5945","28253","1012","95","Lifetime Positions","2011","Representative Raul Grijalva supported the interests of the League of Conservation Voters 95 percent in 2011.","30","Environment",NA,NA,NA,NA,NA,NA,NA,NA
"772","5946","28253","1868","7","Conservative Composite Score","2011","According to the National Journal's calculations, in 2011, Representative Raul Grijalva voted more conservative on economic, defense and foreign policy issues than 7 percent of the Representatives.","7","Arts, Entertainment, and History","17","Conservative",NA,NA,NA,NA,NA,NA
"773","5947","28253","1868","93","Liberal Composite Score","2011","According to the National Journal's calculations, in 2011, Representative Raul Grijalva voted more liberal on economic, defense and foreign policy issues than 93 percent of the Representatives.","45","Liberal",NA,NA,NA,NA,NA,NA,NA,NA
"774","5948","28253","1868","20","Conservative on Social Policy Score","2011","According to the National Journal's calculations, in 2011, Representative Raul Grijalva voted more conservative on social policy issues than 20 percent of the Representatives.","109","Socially Conservative",NA,NA,NA,NA,NA,NA,NA,NA
"775","5949","28253","1868","80","Liberal on Social Policy","2011","According to the National Journal's calculations, in 2011, Representative Raul Grijalva voted more liberal on social policy issues than 80 percent of the Representatives.","110","Socially Liberal",NA,NA,NA,NA,NA,NA,NA,NA
"776","5950","28253","1868","88","Liberal on Foreign Policy Score","2011","According to the National Journal's calculations, in 2011, Representative Raul Grijalva voted more liberal on foreign policy issues than 88 percent of the Representatives.","17","Conservative","32","Foreign Affairs",NA,NA,NA,NA,NA,NA
"777","5951","28253","1868","92","Liberal on Economic Policy Score","2011","According to the National Journal's calculations, in 2011, Representative Raul Grijalva voted more liberal on economic policy issues than 92 percent of the Representatives.","87","Fiscally Liberal",NA,NA,NA,NA,NA,NA,NA,NA
"778","5952","28253","1868","8","Conservative on Economic Policy Score","2011","According to the National Journal's calculations, in 2011, Representative Raul Grijalva voted more conservative on economic policy issues than 8 percent of the Representatives.","86","Fiscally Conservative",NA,NA,NA,NA,NA,NA,NA,NA
"779","5953","28253","1868","0","Conservative on Foreign Policy Score","2011","According to the National Journal calculations, in 2011 Representative Raul Grijalva voted more conservative on foreign policy issues than 0 percent of Representatives.","17","Conservative","32","Foreign Affairs",NA,NA,NA,NA,NA,NA
"780","5954","28253","1226","25","Positions","2011","In 2011 Gun Owners of America gave Representative Raul Grijalva a score of 25.","37","Guns",NA,NA,NA,NA,NA,NA,NA,NA
"781","5955","28253","1161","100","Positions","2011","Representative Raul Grijalva supported the interests of the American Federation of Labor and Congress of Industrial Organizations (AFL-CIO) 100 percent in 2011.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"782","5956","28253","959","100","Positions","2011","Representative Raul Grijalva supported the interests of the Alliance for Retired Americans 100 percent in 2011.","83","Entitlements and the Safety Net","53","Senior Citizens",NA,NA,NA,NA,NA,NA
"783","5958","28253","1781","100","Positions","2011","Representative Raul Grijalva supported the interests of the Sargent Shriver National Center on Poverty Law 100 percent in 2011.","83","Entitlements and the Safety Net","67","Unemployed and Low-Income",NA,NA,NA,NA,NA,NA
"784","5961","28253","230","100","Positions","2011",NA,"11","Business and Consumers","41","Technology and Communication",NA,NA,NA,NA,NA,NA
"785","5963","28253","1737","100","Positions","2011",NA,"38","Health and Health Care",NA,NA,NA,NA,NA,NA,NA,NA
"786","5965","28253","1699","100","Positions","2011",NA,"47","Military Personnel",NA,NA,NA,NA,NA,NA,NA,NA
"787","5966","28253","54","100","Positions","2011",NA,"93","Higher Education",NA,NA,NA,NA,NA,NA,NA,NA
"788","5968","28253","1744","40","Positions","2011","Representative Raul Grijalva supported the interests of the RESULTS 40 percent in 2011.","67","Unemployed and Low-Income",NA,NA,NA,NA,NA,NA,NA,NA
"789","5971","28253","463","100","Positions","2011",NA,"88","Food Processing and Sales","43","Labor Unions",NA,NA,NA,NA,NA,NA
"790","5976","28253","109","100","Positions","2011",NA,"5","Animals and Wildlife","30","Environment",NA,NA,NA,NA,NA,NA
"791","5977","28253","80","60","Congressional Positions","2011",NA,"107","Religion",NA,NA,NA,NA,NA,NA,NA,NA
"792","5978","28253","374","71","Positions","2011",NA,"97","Infrastructure","43","Labor Unions",NA,NA,NA,NA,NA,NA
"793","5979","28253","1788","0","Positions","2011",NA,"11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"794","5980","28253","38","100","Positions (House Only)","2011","Representative Raul Grijalva supported the interests of the American Congress of Obstetricians and Gynecologists 100 percent in 2011.","38","Health and Health Care","68","Women",NA,NA,NA,NA,NA,NA
"795","5981","28253","134","3","Positions","2011",NA,"17","Conservative","107","Religion","109","Socially Conservative","68","Women",NA,NA
"796","5982","28253","1343","100","Positions","2011",NA,"3","Employment and Affirmative Action","68","Women",NA,NA,NA,NA,NA,NA
"797","5983","28253","471","0","Positions","2011",NA,"11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"798","5984","28253","329","82","Global Issues Score","2011","In 2011 Citizens for Global Solutions gave Representative Raul Grijalva a grade of 82.","32","Foreign Affairs",NA,NA,NA,NA,NA,NA,NA,NA
"799","5985","28253","611","23","Positions","2011",NA,"4","Agriculture and Food",NA,NA,NA,NA,NA,NA,NA,NA
"800","5986","28253","1378","100","Positions (House Only)","2011",NA,"13","Civil Liberties and Civil Rights",NA,NA,NA,NA,NA,NA,NA,NA
"801","5987","28253","1501","66","Positions","2011",NA,"11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"802","5988","28253","989","25","Positions","2011",NA,"11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"803","5989","28253","437","83","Positions","2011",NA,"32","Foreign Affairs",NA,NA,NA,NA,NA,NA,NA,NA
"804","5990","28253","1513","38","Positions","2011",NA,"17","Conservative","31","Family","109","Socially Conservative",NA,NA,NA,NA
"805","5991","28253","755","13","Positions","2011",NA,"11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"806","5996","28253","1481","8","Positions","2011",NA,"17","Conservative",NA,NA,NA,NA,NA,NA,NA,NA
"807","5997","28253","1481","3","Lifetime Positions","2011",NA,"17","Conservative",NA,NA,NA,NA,NA,NA,NA,NA
"808","6001","28253","1932","100","Positions","2011","Representative Raul Grijalva supported the interests of the AIDS Drug Assistance Program Advocacy Association 100 percent in 2011.","38","Health and Health Care",NA,NA,NA,NA,NA,NA,NA,NA
"809","6003","28253","1791","100","Positions (House Only)","2011",NA,"38","Health and Health Care","80","Minors and Children",NA,NA,NA,NA,NA,NA
"810","6007","28253","793","100","Positions (House Only)","2011",NA,"107","Religion",NA,NA,NA,NA,NA,NA,NA,NA
"811","6009","28253","1793","75","Positions","2011",NA,"38","Health and Health Care",NA,NA,NA,NA,NA,NA,NA,NA
"812","6010","28253","908","0","Positions","2011","Representative Raul Grijalva supported the interests of the Vietnam Veterans of America 0 percent in 2011.","66","Veterans",NA,NA,NA,NA,NA,NA,NA,NA
"813","6020","28253","1734","18","Positions","2011",NA,"86","Fiscally Conservative","111","Taxes",NA,NA,NA,NA,NA,NA
"814","6032","28253","1197","85","Positions (House Only)","2011",NA,"30","Environment","47","Military Personnel","68","Women",NA,NA,NA,NA
"815","6046","28253","657","100","Positions (House Only)","2011",NA,"5","Animals and Wildlife","30","Environment",NA,NA,NA,NA,NA,NA
"816","6161","28253","1826","100","Positions","2011",NA,"30","Environment",NA,NA,NA,NA,NA,NA,NA,NA
"817","6261","28253","2061","0","Positions","2011",NA,"17","Conservative","86","Fiscally Conservative","109","Socially Conservative",NA,NA,NA,NA
"818","6276","28253","1627","20","Positions (Spring-Summer)","2011",NA,"17","Conservative","107","Religion","109","Socially Conservative",NA,NA,NA,NA
"819","6279","28253","1627","30","Positions (Summer-Fall)","2011",NA,"17","Conservative","107","Religion","109","Socially Conservative",NA,NA,NA,NA
"820","6360","28253","1467","0","Positions","2011",NA,"31","Family","107","Religion","109","Socially Conservative",NA,NA,NA,NA
"821","6766","28253","1598","100","Positions","2011","Representative Raul Grijalva supported the interests of the American Federation of Government Employees 100 percent in 2011.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"822","6767","28253","668","30","Positions","2011","Representative Raul Grijalva supported the interests of the American Security Council Foundation 30 percent in 2011.","27","Education","32","Foreign Affairs","61","National Security",NA,NA,NA,NA
"823","6768","28253","978","100","Positions","2011","Representative Raul Grijalva supported the interests of the Americans for Democratic Action (ADA) 100 percent in 2011.","13","Civil Liberties and Civil Rights","45","Liberal","110","Socially Liberal",NA,NA,NA,NA
"824","6790","28253","1658","8","Positions","2011","Representative Raul Grijalva supported the interests of the FreedomWorks 8 percent in 2011.","86","Fiscally Conservative","111","Taxes",NA,NA,NA,NA,NA,NA
"825","6828","28253","750","100","Positions","2011","Representative Raul Grijalva supported the interests of the Drum Major Institute 100 percent in 2011.","13","Civil Liberties and Civil Rights","82","Economy and Fiscal","54","Social",NA,NA,NA,NA
"826","6836","28253","13","8","Positions","2011","Representative Raul Grijalva supported the interests of the Council for Citizens Against Government Waste 8 percent in 2011.","90","Government Budget and Spending","36","Government Operations",NA,NA,NA,NA,NA,NA
"827","6893","28253","1254","100","Lifetime Positions","2011","Representative Raul Grijalva supported the interests of the American Federation of State, County & Municipal Employees (AFSCME) 100 percent in 2011.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"828","6895","28253","1254","100","Positions","2011","Representative Raul Grijalva supported the interests of the American Federation of State, County & Municipal Employees (AFSCME) 100 percent in 2011.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"829","6906","28253","1509","75","Positions on Arab-American Issues","2011","Representative Raul Grijalva supported the interests of the Arab American Institute 75 percent in 2011.","32","Foreign Affairs","40","Immigration",NA,NA,NA,NA,NA,NA
"830","6911","28253","1144","90","Positions","2011","Representative Raul Grijalva supported the interests of the Children's Defense Fund 90 percent in 2011.","80","Minors and Children",NA,NA,NA,NA,NA,NA,NA,NA
"831","7072","28253","893","100","Positions","2011","Representative Raul Grijalva supported the interests of the National Association for the Advancement of Colored People (NAACP) 100 percent in 2011.","13","Civil Liberties and Civil Rights",NA,NA,NA,NA,NA,NA,NA,NA
"832","8852","28253","674","100","Positions","2011","Representative Raul Grijalva supported the interests of the Humane Society Legislative Fund 100 percent in 2011.","5","Animals and Wildlife",NA,NA,NA,NA,NA,NA,NA,NA
"833","9495","28253","959","100","Lifetime Score","2011","Representative Raul Grijalva supported the interests of the Alliance for Retired Americans 100 percent in 2011.","83","Entitlements and the Safety Net","53","Senior Citizens",NA,NA,NA,NA,NA,NA
"834","10214","28253","2231","10","Positions","2011","Representative Raul Grijalva supported the interests of the Family Research Council (FRC) Action 10 percent in 2011.","31","Family",NA,NA,NA,NA,NA,NA,NA,NA
"835","10811","28253","77","0","Labor Positions","2011",NA,"78","Business, Consumers, and Employees",NA,NA,NA,NA,NA,NA,NA,NA
"836","11401","28253","2866","95","Positions","2011","Representative Raul Grijalva supported the interests of the Freedom First Society 95 percent in 2011.","81","Constitution","36","Government Operations",NA,NA,NA,NA,NA,NA
"837","12481","28253","1110","91","Positions","2011","Representative Raul Grijalva supported the interests of the Peace Action 91 percent in 2011.","22","Defense","32","Foreign Affairs","61","National Security",NA,NA,NA,NA
"838","6505","28253","2136","0","Percent Loyalty to Finance, Insurance, Real Estate Lobby","2008-2011",NA,"84","Finance and Banking","39","Housing and Property",NA,NA,NA,NA,NA,NA
"839","5133","28253","329","A","Global Issues Score","2010","In 2010 Citizens for Global Solutions gave Representative Raul Grijalva a grade of A.","32","Foreign Affairs",NA,NA,NA,NA,NA,NA,NA,NA
"840","5159","28253","1966","F","Positions on Conservative Issues","2010","In 2010 Liberty Central gave Representative Raul Grijalva a grade of F.","54","Social",NA,NA,NA,NA,NA,NA,NA,NA
"841","5284","28253","1221","0","Positions","2010","Representative Raul Grijalva supported the interests of the Sportsmen's and Animal Owners' Voting Alliance 0 percent in 2010.","5","Animals and Wildlife",NA,NA,NA,NA,NA,NA,NA,NA
"842","5397","28253","1481","0","Positions","2010","Representative Raul Grijalva supported the interests of the American Conservative Union (ACU) 0 percent in 2010.","17","Conservative",NA,NA,NA,NA,NA,NA,NA,NA
"843","5399","28253","1481","3","Lifetime Positions","2010","Representative Raul Grijalva supported the interests of the American Conservative Union (ACU) 3 percent during their legislative career up until 2010.","17","Conservative",NA,NA,NA,NA,NA,NA,NA,NA
"844","5403","28253","735","100","Positions","2010","Representative Raul Grijalva supported the interests of the International Association of Machinists and Aerospace Workers 100 percent in 2010.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"845","5577","28253","1597","F","Positions on Gun Rights","2010","In 2010 the National Rifle Association Political Victory Fund gave Representative Raul Grijalva a grade of F.","37","Guns",NA,NA,NA,NA,NA,NA,NA,NA
"846","5610","28253","1254","100","Positions","2010","Representative Raul Grijalva supported the interests of the American Federation of State, County & Municipal Employees (AFSCME) 100 percent in 2010.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"847","5612","28253","1598","93","Positions","2010","Representative Raul Grijalva supported the interests of the American Federation of Government Employees 93 percent in 2010.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"848","5657","28253","1831","0","U.S. House Score","2010","Representative Raul Grijalva supported the interests of the American Society for Radiation Oncology 0 percent in 2010.","38","Health and Health Care","52","Science",NA,NA,NA,NA,NA,NA
"849","5699","28253","1513","11","Positions","2010","Representative Raul Grijalva supported the interests of the Eagle Forum 11 percent in 2010.","17","Conservative","31","Family","109","Socially Conservative",NA,NA,NA,NA
"850","5725","28253","374","100","Positions","2010","Representative Raul Grijalva supported the interests of the International Brotherhood of Boilermakers 100 percent in 2010.","97","Infrastructure","43","Labor Unions",NA,NA,NA,NA,NA,NA
"851","5738","28253","1012","80","Positions","2010","Representative Raul Grijalva supported the interests of the League of Conservation Voters 80 percent in 2010.","30","Environment",NA,NA,NA,NA,NA,NA,NA,NA
"852","5739","28253","1012","94","Lifetime Positions","2010","Representative Raul Grijalva supported the interests of the League of Conservation Voters 94 percent in 2010.","30","Environment",NA,NA,NA,NA,NA,NA,NA,NA
"853","5741","28253","1016","100","Positions","2010","Representative Raul Grijalva supported the interests of the NARAL Pro-Choice America 100 percent in 2010.","2","Abortion","75","Reproduction","110","Socially Liberal","68","Women",NA,NA
"854","5769","28253","309","100","House of Representatives Score","2010","Representative Raul Grijalva supported the interests of the National Association of Social Workers 100 percent in 2010.","38","Health and Health Care",NA,NA,NA,NA,NA,NA,NA,NA
"855","5772","28253","1868","77","Liberal on Economic Policy Score","2010","According to the National Journal's calculations, in 2010, Representative Raul Grijalva voted more liberal on economic policy issues than 77 percent of the Representatives.","86","Fiscally Conservative",NA,NA,NA,NA,NA,NA,NA,NA
"856","5773","28253","1868","89","Liberal on Social Policy","2010","According to the National Journal's calculations, in 2010, Representative Raul Grijalva voted more liberal on social policy issues than 89 percent of the Representatives.","110","Socially Liberal",NA,NA,NA,NA,NA,NA,NA,NA
"857","5774","28253","1868","66","Liberal on Foreign Policy Score","2010","According to the National Journal's calculations, in 2010, Representative Raul Grijalva voted more liberal on foreign policy issues than 66 percent of the Representatives.","32","Foreign Affairs","45","Liberal",NA,NA,NA,NA,NA,NA
"858","5775","28253","1868","79","Liberal Composite Score","2010","According to the National Journal's calculations, in 2010, Representative Raul Grijalva voted more liberal on economic, defense and foreign policy issues than 79 percent of the Representatives.","45","Liberal",NA,NA,NA,NA,NA,NA,NA,NA
"859","5776","28253","1868","23","Conservative on Economic Policy Score","2010","According to the National Journal's calculations, in 2010, Representative Raul Grijalva voted more conservative on economic policy issues than 23 percent of the Representatives.","86","Fiscally Conservative",NA,NA,NA,NA,NA,NA,NA,NA
"860","5777","28253","1868","7","Conservative on Social Policy Score","2010","According to the National Journal's calculations, in 2010, Representative Raul Grijalva voted more conservative on social policy issues than 7 percent of the Representatives.","109","Socially Conservative",NA,NA,NA,NA,NA,NA,NA,NA
"861","5778","28253","1868","29","Conservative on Foreign Policy Score","2010","According to the National Journal's calculations, in 2010, Representative Raul Grijalva voted more conservative on foreign policy issues than 29 percent of the Representatives.","17","Conservative","32","Foreign Affairs",NA,NA,NA,NA,NA,NA
"862","5779","28253","1868","21","Conservative Composite Score","2010","According to the National Journal's calculations, in 2010, Representative Raul Grijalva voted more conservative on economic, defense and foreign policy issues than 21 percent of the Representatives.","17","Conservative",NA,NA,NA,NA,NA,NA,NA,NA
"863","5788","28253","1781","88","Positions","2010","Representative Raul Grijalva supported the interests of the Sargent Shriver National Center on Poverty Law 88 percent in 2010.","83","Entitlements and the Safety Net","67","Unemployed and Low-Income",NA,NA,NA,NA,NA,NA
